class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.2857142857142857,0.35714285714285715,0.42857142857142855,0.5,0.5714285714285714,0.6428571428571429,0.7142857142857143,0.7857142857142857,0.8571428571428571,0.9285714285714286,1.0,0.9285714285714286,0.8571428571428571,0.7857142857142857,0.7142857142857143,0.6428571428571429,0.5714285714285714,0.5,0.42857142857142855,0.35714285714285715,0.2857142857142857,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.34798527267687634,0.4841229182759271,0.582961190818051,0.6614378277661477,0.7261843774138906,0.7806247497997998,0.8267972847076845,0.8660254037844386,0.899218410621135,0.9270248108869579,0.9499177595981665,0.9682458365518543,0.982264602843857,0.9921567416492215,0.998044963916957,1.0,0.998044963916957,0.9921567416492215,0.982264602843857,0.9682458365518543,0.9499177595981665,0.9270248108869579,0.899218410621135,0.8660254037844386,0.8267972847076845,0.7806247497997998,0.7261843774138906,0.6614378277661477,0.582961190818051,0.4841229182759271,0.34798527267687634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2916610405434509,0.4938181170261107,0.622513959272885,0.7183787670373177,0.7934038082997678,0.8531050813195037,0.9005354424873034,0.9375590718629488,0.9653740570075877,0.9847610132961848,0.9962121075990956,1.0,0.9962121075990956,0.9847610132961848,0.9653740570075877,0.9375590718629488,0.9005354424873034,0.8531050813195037,0.7934038082997678,0.7183787670373177,0.622513959272885,0.4938181170261107,0.2916610405434509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.36363636363636365,0.5454545454545454,0.7272727272727273,1.0909090909090908,0.9090909090909091,0.7272727272727273,0.5454545454545454,0.36363636363636365,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.32014539633148525,0.5393131982084,0.6760648725613225,0.7753115717187492,0.850289180073869,0.9070362073481099,0.9488292830168392,0.9775881905793005,0.9944444014574307,1.0,0.9944444014574307,0.9775881905793005,0.9488292830168392,0.9070362073481099,0.850289180073869,0.7753115717187492,0.6760648725613225,0.5393131982084,0.32014539633148525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3711537444790451,0.5150787536377127,0.6185895741317419,0.6998542122237652,0.7659860924831149,0.8206518066482898,0.8660254037844386,0.9035079029052513,0.9340497736158586,0.9583148474999099,0.9767710236555245,0.989743318610787,0.9974457174120672,1.0,0.9974457174120672,0.989743318610787,0.9767710236555245,0.9583148474999099,0.9340497736158586,0.9035079029052513,0.8660254037844386,0.8206518066482898,0.7659860924831149,0.6998542122237652,0.6185895741317419,0.5150787536377127,0.3711537444790451,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.13793103448275862,0.20689655172413793,0.27586206896551724,0.3448275862068966,0.41379310344827586,0.4827586206896552,0.5517241379310345,0.6206896551724138,0.6896551724137931,0.7586206896551724,0.8275862068965517,0.896551724137931,1.0344827586206897,0.9655172413793104,0.896551724137931,0.8275862068965517,0.7586206896551724,0.6896551724137931,0.6206896551724138,0.5517241379310345,0.4827586206896552,0.41379310344827586,0.3448275862068966,0.27586206896551724,0.20689655172413793,0.13793103448275862,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.1111111111111111,0.16666666666666666,0.2222222222222222,0.2777777777777778,0.3333333333333333,0.3888888888888889,0.4444444444444444,0.5,0.5555555555555556,0.6111111111111112,0.6666666666666666,0.7222222222222222,0.7777777777777778,0.8333333333333334,0.8888888888888888,0.9444444444444444,1.0,0.9444444444444444,0.8888888888888888,0.8333333333333334,0.7777777777777778,0.7222222222222222,0.6666666666666666,0.6111111111111112,0.5555555555555556,0.5,0.4444444444444444,0.3888888888888889,0.3333333333333333,0.2777777777777778,0.2222222222222222,0.16666666666666666,0.1111111111111111,0.05555555555555555,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.3076923076923077,0.46153846153846156,0.6153846153846154,0.7692307692307693,1.0769230769230769,0.9230769230769231,0.7692307692307693,0.6153846153846154,0.46153846153846156,0.3076923076923077,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3846153846153846,0.6389710663783135,0.7882269819968922,0.8871201995900613,0.9514859136040755,0.9880948137434714,1.0,0.9880948137434714,0.9514859136040755,0.8871201995900613,0.7882269819968922,0.6389710663783135,0.3846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3846153846153846,0.532938710021193,0.6389710663783135,0.7216024245882199,0.7882269819968922,0.8426500884694864,0.8871201995900613,0.9230769230769231,0.9514859136040755,0.9730085108210398,0.9880948137434714,0.9970370305242862,1.0,0.9970370305242862,0.9880948137434714,0.9730085108210398,0.9514859136040755,0.9230769230769231,0.8871201995900613,0.8426500884694864,0.7882269819968922,0.7216024245882199,0.6389710663783135,0.532938710021193,0.3846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.36363636363636365,0.5454545454545454,0.7272727272727273,1.0909090909090908,0.9090909090909091,0.7272727272727273,0.5454545454545454,0.36363636363636365,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32014539633148525,0.5393131982084,0.6760648725613225,0.7753115717187492,0.850289180073869,0.9070362073481099,0.9488292830168392,0.9775881905793005,0.9944444014574307,1.0,0.9944444014574307,0.9775881905793005,0.9488292830168392,0.9070362073481099,0.850289180073869,0.7753115717187492,0.6760648725613225,0.5393131982084,0.32014539633148525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,0.10256410256410256,0.15384615384615385,0.20512820512820512,0.2564102564102564,0.3076923076923077,0.358974358974359,0.41025641025641024,0.46153846153846156,0.5128205128205128,0.5641025641025641,0.6153846153846154,0.6666666666666666,0.717948717948718,0.7692307692307693,0.8205128205128205,0.8717948717948718,0.9230769230769231,1.0256410256410255,0.9743589743589743,0.9230769230769231,0.8717948717948718,0.8205128205128205,0.7692307692307693,0.717948717948718,0.6666666666666666,0.6153846153846154,0.5641025641025641,0.5128205128205128,0.46153846153846156,0.41025641025641024,0.358974358974359,0.3076923076923077,0.2564102564102564,0.20512820512820512,0.15384615384615385,0.10256410256410256,0.05128205128205128,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.3076923076923077,0.46153846153846156,0.6153846153846154,0.7692307692307693,1.0769230769230769,0.9230769230769231,0.7692307692307693,0.6153846153846154,0.46153846153846156,0.3076923076923077,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.14814814814814814,0.2222222222222222,0.2962962962962963,0.37037037037037035,0.4444444444444444,0.5185185185185185,0.5925925925925926,0.6666666666666666,0.7407407407407407,0.8148148148148148,0.8888888888888888,1.037037037037037,0.9629629629629629,0.8888888888888888,0.8148148148148148,0.7407407407407407,0.6666666666666666,0.5925925925925926,0.5185185185185185,0.4444444444444444,0.37037037037037035,0.2962962962962963,0.2222222222222222,0.14814814814814814,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34798527267687634,0.4841229182759271,0.582961190818051,0.6614378277661477,0.7261843774138906,0.7806247497997998,0.8267972847076845,0.8660254037844386,0.899218410621135,0.9270248108869579,0.9499177595981665,0.9682458365518543,0.982264602843857,0.9921567416492215,0.998044963916957,1.0,0.998044963916957,0.9921567416492215,0.982264602843857,0.9682458365518543,0.9499177595981665,0.9270248108869579,0.899218410621135,0.8660254037844386,0.8267972847076845,0.7806247497997998,0.7261843774138906,0.6614378277661477,0.582961190818051,0.4841229182759271,0.34798527267687634,0.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.5150787536377127,0.6998542122237652,0.8206518066482898,0.9035079029052513,0.9583148474999099,0.989743318610787,1.0,0.989743318610787,0.9583148474999099,0.9035079029052513,0.8206518066482898,0.6998542122237652,0.5150787536377127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33791544979635457,0.4705882352941176,0.5672735741760562,0.6443794794178425,0.708329092870135,0.7624400821656306,0.8086898285216189,0.8483650059915269,0.8823529411764706,0.9112901991076275,0.935645512975698,0.9557692240748189,0.9719242142269592,0.9843059135695006,0.9930554715373019,0.9982683969692435,1.0,0.9982683969692435,0.9930554715373019,0.9843059135695006,0.9719242142269592,0.9557692240748189,0.935645512975698,0.9112901991076275,0.8823529411764706,0.8483650059915269,0.8086898285216189,0.7624400821656306,0.708329092870135,0.6443794794178425,0.5672735741760562,0.4705882352941176,0.33791544979635457,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.36363636363636365,0.5454545454545454,0.7272727272727273,1.0909090909090908,0.9090909090909091,0.7272727272727273,0.5454545454545454,0.36363636363636365,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24431084085753182,0.41659779045053086,0.5292196726234236,0.6158303464515629,0.6863485850246136,0.7453559924999299,0.7954184696004053,0.8381404052084444,0.8745981630098068,0.9055486543929657,0.9315409787235999,0.9529809208191751,0.9701703390049771,0.9833321660356334,0.9926266275248,0.9981617631515518,1.0,0.9981617631515518,0.9926266275248,0.9833321660356334,0.9701703390049771,0.9529809208191751,0.9315409787235999,0.9055486543929657,0.8745981630098068,0.8381404052084444,0.7954184696004053,0.7453559924999299,0.6863485850246136,0.6158303464515629,0.5292196726234236,0.41659779045053086,0.24431084085753182,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.36363636363636365,0.45454545454545453,0.5454545454545454,0.6363636363636364,0.7272727272727273,0.8181818181818182,0.9090909090909091,1.0,0.9090909090909091,0.8181818181818182,0.7272727272727273,0.6363636363636364,0.5454545454545454,0.45454545454545453,0.36363636363636365,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.23091902014371712,0.39444647349530876,0.5020047465136949,0.5853083196677761,0.6536965741863688,0.7114835989777396,0.7610879913691202,0.8040256638185684,0.8413179684472097,0.8736881013645738,0.9016663414925555,0.9256510156510113,0.9459459459459459,0.962784493543615,0.9763455063885644,0.9867641223529019,0.9941391436621363,0.9985380109141171,1.0,0.9985380109141171,0.9941391436621363,0.9867641223529019,0.9763455063885644,0.962784493543615,0.9459459459459459,0.9256510156510113,0.9016663414925555,0.8736881013645738,0.8413179684472097,0.8040256638185684,0.7610879913691202,0.7114835989777396,0.6536965741863688,0.5853083196677761,0.5020047465136949,0.39444647349530876,0.23091902014371712,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.05128205128205128,0.10256410256410256,0.15384615384615385,0.20512820512820512,0.2564102564102564,0.3076923076923077,0.358974358974359,0.41025641025641024,0.46153846153846156,0.5128205128205128,0.5641025641025641,0.6153846153846154,0.6666666666666666,0.717948717948718,0.7692307692307693,0.8205128205128205,0.8717948717948718,0.9230769230769231,1.0256410256410255,0.9743589743589743,0.9230769230769231,0.8717948717948718,0.8205128205128205,0.7692307692307693,0.717948717948718,0.6666666666666666,0.6153846153846154,0.5641025641025641,0.5128205128205128,0.46153846153846156,0.41025641025641024,0.358974358974359,0.3076923076923077,0.2564102564102564,0.20512820512820512,0.15384615384615385,0.10256410256410256,0.05128205128205128,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34798527267687634,0.4841229182759271,0.582961190818051,0.6614378277661477,0.7261843774138906,0.7806247497997998,0.8267972847076845,0.8660254037844386,0.899218410621135,0.9270248108869579,0.9499177595981665,0.9682458365518543,0.982264602843857,0.9921567416492215,0.998044963916957,1.0,0.998044963916957,0.9921567416492215,0.982264602843857,0.9682458365518543,0.9499177595981665,0.9270248108869579,0.899218410621135,0.8660254037844386,0.8267972847076845,0.7806247497997998,0.7261843774138906,0.6614378277661477,0.582961190818051,0.4841229182759271,0.34798527267687634,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.21052631578947367,0.3157894736842105,0.42105263157894735,0.5263157894736842,0.631578947368421,0.7368421052631579,0.8421052631578947,1.0526315789473684,0.9473684210526315,0.8421052631578947,0.7368421052631579,0.631578947368421,0.5263157894736842,0.42105263157894735,0.3157894736842105,0.21052631578947367,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.916515138991168,0.9797958971132712,1.0,0.9797958971132712,0.916515138991168,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.25,0.3333333333333333,0.4166666666666667,0.5,0.5833333333333334,0.6666666666666666,0.75,0.8333333333333334,0.9166666666666666,1.0,0.9166666666666666,0.8333333333333334,0.75,0.6666666666666666,0.5833333333333334,0.5,0.4166666666666667,0.3333333333333333,0.25,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.09523809523809523,0.19047619047619047,0.2857142857142857,0.38095238095238093,0.47619047619047616,0.5714285714285714,0.6666666666666666,0.7619047619047619,0.8571428571428571,1.0476190476190477,0.9523809523809523,0.8571428571428571,0.7619047619047619,0.6666666666666666,0.5714285714285714,0.47619047619047616,0.38095238095238093,0.2857142857142857,0.19047619047619047,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.19047619047619047,0.2857142857142857,0.38095238095238093,0.47619047619047616,0.5714285714285714,0.6666666666666666,0.7619047619047619,0.8571428571428571,1.0476190476190477,0.9523809523809523,0.8571428571428571,0.7619047619047619,0.6666666666666666,0.5714285714285714,0.47619047619047616,0.38095238095238093,0.2857142857142857,0.19047619047619047,0.09523809523809523,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.06060606060606061,0.12121212121212122,0.18181818181818182,0.24242424242424243,0.30303030303030304,0.36363636363636365,0.42424242424242425,0.48484848484848486,0.5454545454545454,0.6060606060606061,0.6666666666666666,0.7272727272727273,0.7878787878787878,0.8484848484848485,0.9090909090909091,1.0303030303030303,0.9696969696969697,0.9090909090909091,0.8484848484848485,0.7878787878787878,0.7272727272727273,0.6666666666666666,0.6060606060606061,0.5454545454545454,0.48484848484848486,0.42424242424242425,0.36363636363636365,0.30303030303030304,0.24242424242424243,0.18181818181818182,0.12121212121212122,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.8333333333333334,1.0,0.8333333333333334,0.6666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06060606060606061,0.12121212121212122,0.18181818181818182,0.24242424242424243,0.30303030303030304,0.36363636363636365,0.42424242424242425,0.48484848484848486,0.5454545454545454,0.6060606060606061,0.6666666666666666,0.7272727272727273,0.7878787878787878,0.8484848484848485,0.9090909090909091,1.0303030303030303,0.9696969696969697,0.9090909090909091,0.8484848484848485,0.7878787878787878,0.7272727272727273,0.6666666666666666,0.6060606060606061,0.5454545454545454,0.48484848484848486,0.42424242424242425,0.36363636363636365,0.30303030303030304,0.24242424242424243,0.18181818181818182,0.12121212121212122,0.06060606060606061,0.0,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.26666666666666666,0.4,0.5333333333333333,0.6666666666666666,0.8,1.0666666666666667,0.9333333333333333,0.8,0.6666666666666666,0.5333333333333333,0.4,0.26666666666666666,0.13333333333333333,0,0,0,0,0,0
